"Gene ID","GE Number","Taxa ID","Species","Kingdom","Column found"
"23","GE1071482","585035","Escherichia coli S88","bacteria","nt.Taxa"
"23","GE1071482","409438","Escherichia coli SE11","bacteria","nt.Taxa"
"23","GE1071482","431946","Escherichia coli SE15","bacteria","nt.Taxa"
"23","GE1071482","316385","Escherichia coli str. K-12 substr. DH10B","bacteria","nt.Taxa"
"23","GE1071482","511145","Escherichia coli str. K-12 substr. MG1655","bacteria","nt.Taxa"
"23","GE1071482","316407","Escherichia coli str. K-12 substr. W3110","bacteria","nt.Taxa"
"23","GE1071482","316407","Escherichia coli str. K-12 substr. W3110","bacteria","patnt.Taxa"
"23","GE1071482","869729","Escherichia coli UM146","bacteria","nt.Taxa"
"23","GE1071482","364106","Escherichia coli UTI89","bacteria","nt.Taxa"
"23","GE1071482","585054","Escherichia fergusonii ATCC 35469","bacteria","nt.Taxa"
"23","GE1071482","344609","Shigella boydii CDC 3083-94","bacteria","nt.Taxa"
"23","GE1071482","300268","Shigella boydii Sb227","bacteria","nt.Taxa"
"23","GE1071482","623","Shigella flexneri","bacteria","patnt.Taxa"
"23","GE1071482","591020","Shigella flexneri 2002017","bacteria","nt.Taxa"
"23","GE1071482","198215","Shigella flexneri 2a str. 2457T","bacteria","nt.Taxa"
"23","GE1071482","198214","Shigella flexneri 2a str. 301","bacteria","nt.Taxa"
"23","GE1071482","373384","Shigella flexneri 5 str. 8401","bacteria","nt.Taxa"
"23","GE1071482","624","Shigella sonnei","bacteria","patnt.Taxa"
"23","GE1071482","300269","Shigella sonnei Ss046","bacteria","nt.Taxa"
"24","GE1071488","290338","Citrobacter koseri ATCC BAA-895","bacteria","nt.Taxa"
"24","GE1071488","562","Escherichia coli","bacteria","nt.Taxa"
"24","GE1071488","562","Escherichia coli","bacteria","patnt.Taxa"
"24","GE1071488","866768","Escherichia coli BL21-Gold(DE3)pLysS AG","bacteria","nt.Taxa"
"24","GE1071488","216592","Escherichia coli 042","bacteria","nt.Taxa"
"24","GE1071488","362663","Escherichia coli 536","bacteria","nt.Taxa"
"24","GE1071488","585055","Escherichia coli 55989","bacteria","nt.Taxa"
"24","GE1071488","655817","Escherichia coli ABU 83972","bacteria","nt.Taxa"
"24","GE1071488","405955","Escherichia coli APEC O1","bacteria","nt.Taxa"
"24","GE1071488","481805","Escherichia coli ATCC 8739","bacteria","nt.Taxa"
"24","GE1071488","413997","Escherichia coli B str. REL606","bacteria","nt.Taxa"
"24","GE1071488","469008","Escherichia coli BL21(DE3)","bacteria","nt.Taxa"
"24","GE1071488","595496","Escherichia coli BW2952","bacteria","nt.Taxa"
"24","GE1071488","199310","Escherichia coli CFT073","bacteria","nt.Taxa"
"24","GE1071488","536056","Escherichia coli DH1","bacteria","nt.Taxa"
"24","GE1071488","331111","Escherichia coli E24377A","bacteria","nt.Taxa"
"24","GE1071488","585397","Escherichia coli ED1a","bacteria","nt.Taxa"
"24","GE1071488","316401","Escherichia coli ETEC H10407","bacteria","nt.Taxa"
"24","GE1071488","331112","Escherichia coli HS","bacteria","nt.Taxa"
"24","GE1071488","585034","Escherichia coli IAI1","bacteria","nt.Taxa"
"24","GE1071488","585057","Escherichia coli IAI39","bacteria","nt.Taxa"
"24","GE1071488","714962","Escherichia coli IHE3034","bacteria","nt.Taxa"
"24","GE1071488","83333","Escherichia coli K-12","bacteria","patnt.Taxa"
"24","GE1071488","591946","Escherichia coli LF82","bacteria","nt.Taxa"
"24","GE1071488","585395","Escherichia coli O103:H2 str. 12009","bacteria","nt.Taxa"
"24","GE1071488","574521","Escherichia coli O127:H6 str. E2348/69","bacteria","nt.Taxa"
"24","GE1071488","444450","Escherichia coli O157:H7 str. EC4115","bacteria","nt.Taxa"
"24","GE1071488","386585","Escherichia coli O157:H7 str. Sakai","bacteria","nt.Taxa"
"24","GE1071488","544404","Escherichia coli O157:H7 str. TW14359","bacteria","nt.Taxa"
"24","GE1071488","573235","Escherichia coli O26:H11 str. 11368","bacteria","nt.Taxa"
"24","GE1071488","366837","Escherichia coli O55:H6","bacteria","nt.Taxa"
"24","GE1071488","244320","Escherichia coli O55:H7","bacteria","nt.Taxa"
"24","GE1071488","701177","Escherichia coli O55:H7 str. CB9615","bacteria","nt.Taxa"
"24","GE1071488","685038","Escherichia coli O83:H1 str. NRG 857C","bacteria","nt.Taxa"
"24","GE1071488","585035","Escherichia coli S88","bacteria","nt.Taxa"
"24","GE1071488","409438","Escherichia coli SE11","bacteria","nt.Taxa"
"24","GE1071488","431946","Escherichia coli SE15","bacteria","nt.Taxa"
"24","GE1071488","439855","Escherichia coli SMS-3-5","bacteria","nt.Taxa"
"24","GE1071488","316385","Escherichia coli str. K-12 substr. DH10B","bacteria","nt.Taxa"
"24","GE1071488","511145","Escherichia coli str. K-12 substr. MG1655","bacteria","nt.Taxa"
"24","GE1071488","316407","Escherichia coli str. K-12 substr. W3110","bacteria","nt.Taxa"
"24","GE1071488","316407","Escherichia coli str. K-12 substr. W3110","bacteria","patnt.Taxa"
"24","GE1071488","869729","Escherichia coli UM146","bacteria","nt.Taxa"
"24","GE1071488","585056","Escherichia coli UMN026","bacteria","nt.Taxa"
"24","GE1071488","364106","Escherichia coli UTI89","bacteria","nt.Taxa"
"24","GE1071488","566546","Escherichia coli W","bacteria","nt.Taxa"
"24","GE1071488","585054","Escherichia fergusonii ATCC 35469","bacteria","nt.Taxa"
"24","GE1071488","344609","Shigella boydii CDC 3083-94","bacteria","nt.Taxa"
"24","GE1071488","300268","Shigella boydii Sb227","bacteria","nt.Taxa"
"24","GE1071488","300267","Shigella dysenteriae Sd197","bacteria","nt.Taxa"
"24","GE1071488","623","Shigella flexneri","bacteria","patnt.Taxa"
"24","GE1071488","591020","Shigella flexneri 2002017","bacteria","nt.Taxa"
"24","GE1071488","198215","Shigella flexneri 2a str. 2457T","bacteria","nt.Taxa"
"24","GE1071488","198214","Shigella flexneri 2a str. 301","bacteria","nt.Taxa"
"24","GE1071488","373384","Shigella flexneri 5 str. 8401","bacteria","nt.Taxa"
"24","GE1071488","624","Shigella sonnei","bacteria","patnt.Taxa"
"24","GE1071488","300269","Shigella sonnei Ss046","bacteria","nt.Taxa"
"25","GE1071495","693216","Cronobacter turicensis z3032","bacteria","nt.Taxa"
"25","GE1071495","562","Escherichia coli","bacteria","nt.Taxa"
"25","GE1071495","562","Escherichia coli","bacteria","patnt.Taxa"
"25","GE1071495","216592","Escherichia coli 042","bacteria","nt.Taxa"
"25","GE1071495","362663","Escherichia coli 536","bacteria","nt.Taxa"
"25","GE1071495","585055","Escherichia coli 55989","bacteria","nt.Taxa"
"25","GE1071495","655817","Escherichia coli ABU 83972","bacteria","nt.Taxa"
"25","GE1071495","405955","Escherichia coli APEC O1","bacteria","nt.Taxa"
"25","GE1071495","481805","Escherichia coli ATCC 8739","bacteria","nt.Taxa"
"25","GE1071495","595496","Escherichia coli BW2952","bacteria","nt.Taxa"
"25","GE1071495","199310","Escherichia coli CFT073","bacteria","nt.Taxa"
"25","GE1071495","536056","Escherichia coli DH1","bacteria","nt.Taxa"
"25","GE1071495","331111","Escherichia coli E24377A","bacteria","nt.Taxa"
"25","GE1071495","585397","Escherichia coli ED1a","bacteria","nt.Taxa"
"25","GE1071495","331112","Escherichia coli HS","bacteria","nt.Taxa"
"25","GE1071495","585034","Escherichia coli IAI1","bacteria","nt.Taxa"
"25","GE1071495","714962","Escherichia coli IHE3034","bacteria","nt.Taxa"
"25","GE1071495","83333","Escherichia coli K-12","bacteria","patnt.Taxa"
"25","GE1071495","591946","Escherichia coli LF82","bacteria","nt.Taxa"
"25","GE1071495","585395","Escherichia coli O103:H2 str. 12009","bacteria","nt.Taxa"
"25","GE1071495","574521","Escherichia coli O127:H6 str. E2348/69","bacteria","nt.Taxa"
"25","GE1071495","444450","Escherichia coli O157:H7 str. EC4115","bacteria","nt.Taxa"
"25","GE1071495","386585","Escherichia coli O157:H7 str. Sakai","bacteria","nt.Taxa"
"25","GE1071495","544404","Escherichia coli O157:H7 str. TW14359","bacteria","nt.Taxa"
"25","GE1071495","573235","Escherichia coli O26:H11 str. 11368","bacteria","nt.Taxa"
"25","GE1071495","366837","Escherichia coli O55:H6","bacteria","nt.Taxa"
"25","GE1071495","244320","Escherichia coli O55:H7","bacteria","nt.Taxa"
"25","GE1071495","701177","Escherichia coli O55:H7 str. CB9615","bacteria","nt.Taxa"
"25","GE1071495","685038","Escherichia coli O83:H1 str. NRG 857C","bacteria","nt.Taxa"
"25","GE1071495","585035","Escherichia coli S88","bacteria","nt.Taxa"
"25","GE1071495","409438","Escherichia coli SE11","bacteria","nt.Taxa"
"25","GE1071495","431946","Escherichia coli SE15","bacteria","nt.Taxa"
"25","GE1071495","316385","Escherichia coli str. K-12 substr. DH10B","bacteria","nt.Taxa"
"25","GE1071495","511145","Escherichia coli str. K-12 substr. MG1655","bacteria","nt.Taxa"
"25","GE1071495","316407","Escherichia coli str. K-12 substr. W3110","bacteria","nt.Taxa"
"25","GE1071495","316407","Escherichia coli str. K-12 substr. W3110","bacteria","patnt.Taxa"
"25","GE1071495","869729","Escherichia coli UM146","bacteria","nt.Taxa"
"25","GE1071495","585056","Escherichia coli UMN026","bacteria","nt.Taxa"
"25","GE1071495","364106","Escherichia coli UTI89","bacteria","nt.Taxa"
"25","GE1071495","566546","Escherichia coli W","bacteria","nt.Taxa"
"25","GE1071495","585054","Escherichia fergusonii ATCC 35469","bacteria","nt.Taxa"
"25","GE1071495","344609","Shigella boydii CDC 3083-94","bacteria","nt.Taxa"
"25","GE1071495","300268","Shigella boydii Sb227","bacteria","nt.Taxa"
"25","GE1071495","300267","Shigella dysenteriae Sd197","bacteria","nt.Taxa"
"25","GE1071495","623","Shigella flexneri","bacteria","patnt.Taxa"
"25","GE1071495","591020","Shigella flexneri 2002017","bacteria","nt.Taxa"
"25","GE1071495","198215","Shigella flexneri 2a str. 2457T","bacteria","nt.Taxa"
"25","GE1071495","198214","Shigella flexneri 2a str. 301","bacteria","nt.Taxa"
"25","GE1071495","373384","Shigella flexneri 5 str. 8401","bacteria","nt.Taxa"
"25","GE1071495","624","Shigella sonnei","bacteria","patnt.Taxa"
"25","GE1071495","300269","Shigella sonnei Ss046","bacteria","nt.Taxa"
"26","GE1071551","290339","Cronobacter sakazakii ATCC BAA-894","bacteria","nt.Taxa"
"26","GE1071551","693216","Cronobacter turicensis z3032","bacteria","nt.Taxa"
"26","GE1071551","561229","Dickeya zeae Ech1591","bacteria","nt.Taxa"
"26","GE1071551","634503","Edwardsiella ictaluri 93-146","bacteria","nt.Taxa"
"26","GE1071551","498217","Edwardsiella tarda EIB202","bacteria","nt.Taxa"
"26","GE1071551","718251","Edwardsiella tarda FL6-60","bacteria","nt.Taxa"
"26","GE1071551","701347","Enterobacter cloacae SCF1","bacteria","nt.Taxa"
"26","GE1071551","399742","Enterobacter sp. 638","bacteria","nt.Taxa"
"26","GE1071551","644651","Erwinia pyrifoliae DSM 12163","bacteria","nt.Taxa"
"26","GE1071551","634499","Erwinia pyrifoliae Ep1/96","bacteria","nt.Taxa"
"26","GE1071551","215689","Erwinia sp. Ejp617","bacteria","nt.Taxa"
"26","GE1071551","562","Escherichia coli","bacteria","nt.Taxa"
"26","GE1071551","562","Escherichia coli","bacteria","patnt.Taxa"
"26","GE1071551","866768","Escherichia coli BL21-Gold(DE3)pLysS AG","bacteria","nt.Taxa"
"26","GE1071551","216592","Escherichia coli 042","bacteria","nt.Taxa"
"26","GE1071551","362663","Escherichia coli 536","bacteria","nt.Taxa"
"26","GE1071551","585055","Escherichia coli 55989","bacteria","nt.Taxa"
"26","GE1071551","655817","Escherichia coli ABU 83972","bacteria","nt.Taxa"
"26","GE1071551","405955","Escherichia coli APEC O1","bacteria","nt.Taxa"
"26","GE1071551","481805","Escherichia coli ATCC 8739","bacteria","nt.Taxa"
"26","GE1071551","413997","Escherichia coli B str. REL606","bacteria","nt.Taxa"
"26","GE1071551","469008","Escherichia coli BL21(DE3)","bacteria","nt.Taxa"
"26","GE1071551","595496","Escherichia coli BW2952","bacteria","nt.Taxa"
"26","GE1071551","199310","Escherichia coli CFT073","bacteria","nt.Taxa"
"26","GE1071551","536056","Escherichia coli DH1","bacteria","nt.Taxa"
"26","GE1071551","331111","Escherichia coli E24377A","bacteria","nt.Taxa"
"26","GE1071551","585397","Escherichia coli ED1a","bacteria","nt.Taxa"
"26","GE1071551","316401","Escherichia coli ETEC H10407","bacteria","nt.Taxa"
"26","GE1071551","331112","Escherichia coli HS","bacteria","nt.Taxa"
"26","GE1071551","585034","Escherichia coli IAI1","bacteria","nt.Taxa"
"26","GE1071551","585057","Escherichia coli IAI39","bacteria","nt.Taxa"
"26","GE1071551","714962","Escherichia coli IHE3034","bacteria","nt.Taxa"
"26","GE1071551","83333","Escherichia coli K-12","bacteria","patnt.Taxa"
"26","GE1071551","591946","Escherichia coli LF82","bacteria","nt.Taxa"
"26","GE1071551","585395","Escherichia coli O103:H2 str. 12009","bacteria","nt.Taxa"
"26","GE1071551","585396","Escherichia coli O111:H- str. 11128","bacteria","nt.Taxa"
"26","GE1071551","574521","Escherichia coli O127:H6 str. E2348/69","bacteria","nt.Taxa"
"26","GE1071551","83334","Escherichia coli O157:H7","bacteria","patnt.Taxa"
"26","GE1071551","444450","Escherichia coli O157:H7 str. EC4115","bacteria","nt.Taxa"
"26","GE1071551","155864","Escherichia coli O157:H7 str. EDL933","bacteria","patnt.Taxa"
"26","GE1071551","386585","Escherichia coli O157:H7 str. Sakai","bacteria","nt.Taxa"
"26","GE1071551","544404","Escherichia coli O157:H7 str. TW14359","bacteria","nt.Taxa"
"26","GE1071551","573235","Escherichia coli O26:H11 str. 11368","bacteria","nt.Taxa"
"26","GE1071551","701177","Escherichia coli O55:H7 str. CB9615","bacteria","nt.Taxa"
"26","GE1071551","685038","Escherichia coli O83:H1 str. NRG 857C","bacteria","nt.Taxa"
"26","GE1071551","585035","Escherichia coli S88","bacteria","nt.Taxa"
"26","GE1071551","409438","Escherichia coli SE11","bacteria","nt.Taxa"
"26","GE1071551","431946","Escherichia coli SE15","bacteria","nt.Taxa"
"26","GE1071551","439855","Escherichia coli SMS-3-5","bacteria","nt.Taxa"
"26","GE1071551","511145","Escherichia coli str. K-12 substr. MG1655","bacteria","nt.Taxa"
"26","GE1071551","316407","Escherichia coli str. K-12 substr. W3110","bacteria","nt.Taxa"
"26","GE1071551","316407","Escherichia coli str. K-12 substr. W3110","bacteria","patnt.Taxa"
"26","GE1071551","869729","Escherichia coli UM146","bacteria","nt.Taxa"
"26","GE1071551","585056","Escherichia coli UMN026","bacteria","nt.Taxa"
"26","GE1071551","364106","Escherichia coli UTI89","bacteria","nt.Taxa"
"26","GE1071551","566546","Escherichia coli W","bacteria","nt.Taxa"
"26","GE1071551","585054","Escherichia fergusonii ATCC 35469","bacteria","nt.Taxa"
"26","GE1071551","484021","Klebsiella pneumoniae NTUH-K2044","bacteria","nt.Taxa"
"26","GE1071551","272620","Klebsiella pneumoniae subsp. pneumoniae MGH 78578","bacteria","nt.Taxa"
"26","GE1071551","344609","Shigella boydii CDC 3083-94","bacteria","nt.Taxa"
"26","GE1071551","300268","Shigella boydii Sb227","bacteria","nt.Taxa"
"26","GE1071551","300267","Shigella dysenteriae Sd197","bacteria","nt.Taxa"
"26","GE1071551","623","Shigella flexneri","bacteria","patnt.Taxa"
"26","GE1071551","591020","Shigella flexneri 2002017","bacteria","nt.Taxa"
"26","GE1071551","198215","Shigella flexneri 2a str. 2457T","bacteria","nt.Taxa"
"26","GE1071551","198214","Shigella flexneri 2a str. 301","bacteria","nt.Taxa"
"26","GE1071551","373384","Shigella flexneri 5 str. 8401","bacteria","nt.Taxa"
"26","GE1071551","624","Shigella sonnei","bacteria","patnt.Taxa"
"26","GE1071551","300269","Shigella sonnei Ss046","bacteria","nt.Taxa"
"27","GE1071552","290338","Citrobacter koseri ATCC BAA-895","bacteria","nt.Taxa"
"27","GE1071552","637910","Citrobacter rodentium ICC168","bacteria","nt.Taxa"
"27","GE1071552","561229","Dickeya zeae Ech1591","bacteria","nt.Taxa"
"27","GE1071552","716541","Enterobacter cloacae subsp. cloacae ATCC 13047","bacteria","nt.Taxa"
"27","GE1071552","718254","Enterobacter cloacae subsp. cloacae NCTC 9394","bacteria","nt.Taxa"
"27","GE1071552","562","Escherichia coli","bacteria","nt.Taxa"
"27","GE1071552","562","Escherichia coli","bacteria","patnt.Taxa"
"27","GE1071552","866768","Escherichia coli BL21-Gold(DE3)pLysS AG","bacteria","nt.Taxa"
"27","GE1071552","216592","Escherichia coli 042","bacteria","nt.Taxa"
"27","GE1071552","585055","Escherichia coli 55989","bacteria","nt.Taxa"
"27","GE1071552","481805","Escherichia coli ATCC 8739","bacteria","nt.Taxa"
"27","GE1071552","413997","Escherichia coli B str. REL606","bacteria","nt.Taxa"
"27","GE1071552","469008","Escherichia coli BL21(DE3)","bacteria","nt.Taxa"
"27","GE1071552","595496","Escherichia coli BW2952","bacteria","nt.Taxa"
"27","GE1071552","536056","Escherichia coli DH1","bacteria","nt.Taxa"
"27","GE1071552","331111","Escherichia coli E24377A","bacteria","nt.Taxa"
"27","GE1071552","316401","Escherichia coli ETEC H10407","bacteria","nt.Taxa"
"27","GE1071552","331112","Escherichia coli HS","bacteria","nt.Taxa"
"27","GE1071552","585034","Escherichia coli IAI1","bacteria","nt.Taxa"
"27","GE1071552","585057","Escherichia coli IAI39","bacteria","nt.Taxa"
"27","GE1071552","83333","Escherichia coli K-12","bacteria","patnt.Taxa"
"27","GE1071552","585395","Escherichia coli O103:H2 str. 12009","bacteria","nt.Taxa"
"27","GE1071552","585396","Escherichia coli O111:H- str. 11128","bacteria","nt.Taxa"
"27","GE1071552","83334","Escherichia coli O157:H7","bacteria","patnt.Taxa"
"27","GE1071552","444450","Escherichia coli O157:H7 str. EC4115","bacteria","nt.Taxa"
"27","GE1071552","155864","Escherichia coli O157:H7 str. EDL933","bacteria","patnt.Taxa"
"27","GE1071552","386585","Escherichia coli O157:H7 str. Sakai","bacteria","nt.Taxa"
"27","GE1071552","544404","Escherichia coli O157:H7 str. TW14359","bacteria","nt.Taxa"
"27","GE1071552","573235","Escherichia coli O26:H11 str. 11368","bacteria","nt.Taxa"
"27","GE1071552","701177","Escherichia coli O55:H7 str. CB9615","bacteria","nt.Taxa"
"27","GE1071552","409438","Escherichia coli SE11","bacteria","nt.Taxa"
"27","GE1071552","511145","Escherichia coli str. K-12 substr. MG1655","bacteria","nt.Taxa"
"27","GE1071552","316407","Escherichia coli str. K-12 substr. W3110","bacteria","nt.Taxa"
"27","GE1071552","316407","Escherichia coli str. K-12 substr. W3110","bacteria","patnt.Taxa"
"27","GE1071552","585056","Escherichia coli UMN026","bacteria","nt.Taxa"
"27","GE1071552","566546","Escherichia coli W","bacteria","nt.Taxa"
"27","GE1071552","585054","Escherichia fergusonii ATCC 35469","bacteria","nt.Taxa"
"27","GE1071552","344609","Shigella boydii CDC 3083-94","bacteria","nt.Taxa"
"27","GE1071552","300268","Shigella boydii Sb227","bacteria","nt.Taxa"
"27","GE1071552","300267","Shigella dysenteriae Sd197","bacteria","nt.Taxa"
"27","GE1071552","623","Shigella flexneri","bacteria","patnt.Taxa"
"27","GE1071552","591020","Shigella flexneri 2002017","bacteria","nt.Taxa"
"27","GE1071552","198215","Shigella flexneri 2a str. 2457T","bacteria","nt.Taxa"
"27","GE1071552","198214","Shigella flexneri 2a str. 301","bacteria","nt.Taxa"
"27","GE1071552","373384","Shigella flexneri 5 str. 8401","bacteria","nt.Taxa"
"27","GE1071552","624","Shigella sonnei","bacteria","patnt.Taxa"
